"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\????","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders","????","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","????","System.Collections.Generic.List`1[System.String]",,"????","C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\????","Z-Z-Template-Folders","True","C:\","","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","1/16/2023 1:07:49 AM","1/15/2023 2:07:49 PM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\????","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders","????","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","????","System.Collections.Generic.List`1[System.String]",,"????","C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\????","Z-Z-Template-Folders","True","C:\","","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","11/27/2022 7:43:46 PM","11/27/2022 8:43:46 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\?????","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders","?????","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","?????","System.Collections.Generic.List`1[System.String]",,"?????","C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\?????","Z-Z-Template-Folders","True","C:\","","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","11/27/2022 6:14:18 PM","11/27/2022 7:14:18 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\Z-???\??????","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\Z-???","??????","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","??????","System.Collections.Generic.List`1[System.String]",,"??????","C:\PROJECTS\Backup_H2\Z-Z-Template-Folders\Z-???\??????","Z-???","True","C:\","","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","11/27/2022 6:39:44 PM","11/27/2022 7:39:44 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website","PapaParse-5.0.2","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","PapaParse-5.0.2","System.Collections.Generic.List`1[System.String]",,"PapaParse-5.0.2","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","Z-Z-Z-Website","True","C:\",".2","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\site","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website","site","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","site","System.Collections.Generic.List`1[System.String]",,"site","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\site","Z-Z-Z-Website","True","C:\","","6/1/2023 4:10:53 PM","6/1/2023 6:10:53 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\Back.js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website","Back.js","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Back","System.Collections.Generic.List`1[System.String]",,"Back.js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\Back.js",,"True",,".js","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","1/7/2023 5:43:06 PM","1/7/2023 6:43:06 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\Front.html","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website","Front.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Front","System.Collections.Generic.List`1[System.String]",,"Front.html","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\Front.html",,"True",,".html","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","1/7/2023 7:57:06 PM","1/7/2023 8:57:06 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","docs","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","docs","System.Collections.Generic.List`1[System.String]",,"docs","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","PapaParse-5.0.2","True","C:\","","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\player","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","player","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","player","System.Collections.Generic.List`1[System.String]",,"player","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\player","PapaParse-5.0.2","True","C:\","","6/1/2023 4:10:52 PM","6/1/2023 6:10:52 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.eslintrc.js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2",".eslintrc.js","C","Microsoft.PowerShell.Core\FileSystem","False","-a----",".eslintrc","System.Collections.Generic.List`1[System.String]",,".eslintrc.js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.eslintrc.js",,"True",,".js","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.gitignore","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2",".gitignore","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","","System.Collections.Generic.List`1[System.String]",,".gitignore","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.gitignore",,"True",,".gitignore","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.npmignore","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2",".npmignore","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","","System.Collections.Generic.List`1[System.String]",,".npmignore","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.npmignore",,"True",,".npmignore","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.travis.yml","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2",".travis.yml","C","Microsoft.PowerShell.Core\FileSystem","False","-a----",".travis","System.Collections.Generic.List`1[System.String]",,".travis.yml","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\.travis.yml",,"True",,".yml","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\bower.json","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","bower.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","bower","System.Collections.Generic.List`1[System.String]",,"bower.json","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\bower.json",,"True",,".json","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\Gruntfile.js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","Gruntfile.js","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Gruntfile","System.Collections.Generic.List`1[System.String]",,"Gruntfile.js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\Gruntfile.js",,"True",,".js","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\LICENSE","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","LICENSE","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","LICENSE","System.Collections.Generic.List`1[System.String]",,"LICENSE","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\LICENSE",,"True",,"","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\package.json","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","package","System.Collections.Generic.List`1[System.String]",,"package.json","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\package.json",,"True",,".json","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\papaparse.js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","papaparse.js","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","papaparse","System.Collections.Generic.List`1[System.String]",,"papaparse.js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\papaparse.js",,"True",,".js","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\papaparse.min.js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","papaparse.min.js","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","papaparse.min","System.Collections.Generic.List`1[System.String]",,"papaparse.min.js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\papaparse.min.js",,"True",,".js","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\README.md","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2","README.md","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","README","System.Collections.Generic.List`1[System.String]",,"README.md","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\README.md",,"True",,".md","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","resources","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","resources","System.Collections.Generic.List`1[System.String]",,"resources","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources","docs","True","C:\","","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\Caddyfile","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","Caddyfile","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Caddyfile","System.Collections.Generic.List`1[System.String]",,"Caddyfile","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\Caddyfile",,"True",,"","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\CNAME","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","CNAME","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","CNAME","System.Collections.Generic.List`1[System.String]",,"CNAME","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\CNAME",,"True",,"","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\demo.html","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","demo.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","demo","System.Collections.Generic.List`1[System.String]",,"demo.html","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\demo.html",,"True",,".html","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\docs.html","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","docs.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","docs","System.Collections.Generic.List`1[System.String]",,"docs.html","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\docs.html",,"True",,".html","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\faq.html","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","faq.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","faq","System.Collections.Generic.List`1[System.String]",,"faq.html","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\faq.html",,"True",,".html","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\favicon.ico","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","favicon.ico","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","favicon","System.Collections.Generic.List`1[System.String]",,"favicon.ico","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\favicon.ico",,"True",,".ico","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\index.html","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs","index.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","index","System.Collections.Generic.List`1[System.String]",,"index.html","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\index.html",,"True",,".html","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources","css","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","css","System.Collections.Generic.List`1[System.String]",,"css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","resources","True","C:\","","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources","files","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","files","System.Collections.Generic.List`1[System.String]",,"files","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files","resources","True","C:\","","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\js","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources","js","C","Microsoft.PowerShell.Core\FileSystem","True","d-----","js","System.Collections.Generic.List`1[System.String]",,"js","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\js","resources","True","C:\","","6/1/2023 4:10:52 PM","6/1/2023 6:10:52 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\common.css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","common.css","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","common","System.Collections.Generic.List`1[System.String]",,"common.css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\common.css",,"True",,".css","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\demo.css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","demo.css","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","demo","System.Collections.Generic.List`1[System.String]",,"demo.css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\demo.css",,"True",,".css","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\home.css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","home.css","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","home","System.Collections.Generic.List`1[System.String]",,"home.css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\home.css",,"True",,".css","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\tomorrow.highlight.css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","tomorrow.highlight.css","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","tomorrow.highlight","System.Collections.Generic.List`1[System.String]",,"tomorrow.highlight.css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\tomorrow.highlight.css",,"True",,".css","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\unsemantic.css","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css","unsemantic.css","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","unsemantic","System.Collections.Generic.List`1[System.String]",,"unsemantic.css","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\css\unsemantic.css",,"True",,".css","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files\big.csv","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files","big.csv","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","big","System.Collections.Generic.List`1[System.String]",,"big.csv","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files\big.csv",,"True",,".csv","6/1/2023 4:10:51 PM","6/1/2023 6:10:51 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files\malformed.tsv","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files","malformed.tsv","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","malformed","System.Collections.Generic.List`1[System.String]",,"malformed.tsv","C:\PROJECTS\Backup_H2\Z-Z-Z-Website\PapaParse-5.0.2\docs\resources\files\malformed.tsv",,"True",,".tsv","6/1/2023 4:10:52 PM","6/1/2023 6:10:52 AM","6/1/2023 4:11:19 PM","6/1/2023 6:11:19 AM","8/13/2019 3:02:36 AM","8/12/2019 5:02:36 PM","Archive"
